Time,Open,High,Low,Close,daily_change_pips,daily_change_pct,body_size_pips,upper_shadow_pips,lower_shadow_pips,total_range_pips,atr14,body_ratio,prev_daily_change_pips,prev_daily_change_pct,prev_body_size_pips,prev_total_range_pips,prev_atr14,vol_regime,vol_regime_encoded,struct_regime,struct_regime_encoded,prev_vol_regime_encoded,prev_struct_regime_encoded,target_vol_regime_next,target_struct_regime_next
2009-12-31,1.43377,1.444,1.43025,1.43283,-10.099999999999554,-0.0704402164816127,9.399999999999409,102.29999999999961,25.800000000000267,137.4999999999993,118.09285714285713,0.06836363635866051,-0.1999999999990898,-0.0013948363159519744,1.2999999999996348,91.19999999999794,121.93571428571424,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-01-01,1.43283,1.43356,1.43181,1.43335,5.199999999998539,0.03629181410215126,5.199999999998539,2.100000000000435,10.200000000000209,17.499999999999183,113.58571428571425,0.2971428569729916,-10.099999999999554,-0.0704402164816127,9.399999999999409,137.4999999999993,118.09285714285713,low_vol,0,choppy,0,0.0,0.0,1.0,1.0
2010-01-04,1.43143,1.44556,1.42559,1.44244,90.90000000000043,0.6341786723410223,110.09999999999964,31.200000000000117,58.400000000000674,199.70000000000044,116.63571428571424,0.5513269904581177,5.199999999998539,0.03629181410215126,5.199999999998539,17.499999999999183,113.58571428571425,high_vol,1,trending,1,0.0,0.0,0.0,0.0
2010-01-05,1.44238,1.44834,1.43445,1.43634,-60.99999999999994,-0.42289453980754793,60.40000000000045,59.59999999999965,18.899999999999473,138.89999999999958,120.27142857142839,0.4348452123517076,90.90000000000043,0.6341786723410223,110.09999999999964,199.70000000000044,116.63571428571424,low_vol,0,choppy,0,1.0,1.0,0.0,0.0
2010-01-06,1.43638,1.44342,1.42807,1.44005,37.10000000000102,0.25829538967097637,36.70000000000062,33.69999999999873,83.10000000000039,153.49999999999974,115.0142857142855,0.23908794786716484,-60.99999999999994,-0.42289453980754793,60.40000000000045,138.89999999999958,120.27142857142839,low_vol,0,choppy,0,0.0,0.0,1.0,1.0
2010-01-07,1.44008,1.44432,1.42976,1.43155,-84.99999999999952,-0.5902572827332351,85.29999999999927,42.40000000000022,17.900000000001803,145.60000000000127,114.53571428571428,0.5858516483114011,37.10000000000102,0.25829538967097637,36.70000000000062,153.49999999999974,115.0142857142855,high_vol,1,trending,1,0.0,0.0,1.0,0.0
2010-01-08,1.43164,1.44382,1.42616,1.44083,92.79999999999956,0.6482484020816566,91.90000000000032,29.90000000000048,54.799999999999294,176.60000000000008,119.35714285714288,0.5203850509331621,-84.99999999999952,-0.5902572827332351,85.29999999999927,145.60000000000127,114.53571428571428,high_vol,1,choppy,0,1.0,1.0,1.0,0.0
2010-01-11,1.44631,1.45539,1.44614,1.45063,98.00000000000031,0.680163516861811,43.20000000000101,47.59999999999876,1.7000000000000348,92.4999999999998,121.39285714285701,0.4670270269765496,92.79999999999956,0.6482484020816566,91.90000000000032,176.60000000000008,119.35714285714288,high_vol,1,choppy,0,1.0,0.0,0.0,0.0
2010-01-12,1.45064,1.45479,1.44507,1.4475,-31.30000000000077,-0.2157683213500394,31.399999999999206,41.50000000000098,24.299999999999322,97.1999999999995,118.82857142857115,0.32304526745647033,98.00000000000031,0.680163516861811,43.20000000000101,92.4999999999998,121.39285714285701,low_vol,0,choppy,0,1.0,0.0,0.0,0.0
2010-01-13,1.44751,1.45797,1.4455,1.45215,46.500000000000426,0.32124352331606515,46.39999999999978,58.19999999999936,20.100000000000673,124.69999999999982,121.29285714285685,0.3720930232259737,-31.30000000000077,-0.2157683213500394,31.399999999999206,97.1999999999995,118.82857142857115,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-01-14,1.45209,1.45546,1.4445,1.44982,-23.299999999999432,-0.16045174396583983,22.699999999999942,33.69999999999873,53.200000000002134,109.6000000000008,123.35714285714259,0.20711678830226835,46.500000000000426,0.32124352331606515,46.39999999999978,124.69999999999982,121.29285714285685,low_vol,0,choppy,0,0.0,0.0,1.0,1.0
2010-01-15,1.44974,1.45023,1.43347,1.43849,-113.30000000000062,-0.7814763211984979,112.49999999999983,4.899999999998794,50.200000000000244,167.59999999999886,130.8071428571424,0.6712410500792851,-23.299999999999432,-0.16045174396583983,22.699999999999942,109.6000000000008,123.35714285714259,high_vol,1,trending,1,0.0,0.0,0.0,0.0
2010-01-18,1.43665,1.4407,1.43325,1.44039,19.000000000000128,0.1320829480914023,37.400000000000766,3.1000000000003247,34.000000000000696,74.50000000000179,127.12142857142838,0.5020134227514058,-113.30000000000062,-0.7814763211984979,112.49999999999983,167.59999999999886,130.8071428571424,low_vol,0,choppy,0,1.0,1.0,1.0,1.0
2010-01-19,1.44025,1.44124,1.42498,1.42788,-125.10000000000021,-0.8685147772478301,123.69999999999992,9.900000000000464,29.000000000001247,162.60000000000164,132.22142857142865,0.7607626075792807,19.000000000000128,0.1320829480914023,37.400000000000766,74.50000000000179,127.12142857142838,high_vol,1,trending,1,0.0,0.0,1.0,1.0
2010-01-20,1.42796,1.42877,1.4078,1.41119,-166.90000000000094,-1.1688657310138173,167.6999999999995,8.100000000001994,33.90000000000004,209.70000000000155,137.37857142857166,0.7997138769289515,-125.10000000000021,-0.8685147772478301,123.69999999999992,162.60000000000164,132.22142857142865,high_vol,1,trending,1,1.0,1.0,0.0,0.0
2010-01-21,1.41115,1.41422,1.40247,1.40979,-13.999999999998458,-0.0992070522041572,13.599999999998058,30.700000000001282,73.19999999999993,117.49999999999928,144.52142857142883,0.1157446808411974,-166.90000000000094,-1.1688657310138173,167.6999999999995,209.70000000000155,137.37857142857166,low_vol,0,choppy,0,1.0,1.0,0.0,0.0
2010-01-22,1.40977,1.41805,1.40837,1.41361,38.19999999999935,0.270962341909074,38.40000000000066,44.39999999999999,14.000000000000679,96.80000000000133,137.1714285714289,0.3966942148350536,-13.999999999998458,-0.0992070522041572,13.599999999998058,117.49999999999928,144.52142857142883,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-01-25,1.41498,1.41939,1.41248,1.41458,9.699999999999154,0.0686186430486425,3.9999999999995595,44.10000000000025,20.999999999999908,69.09999999999971,132.1857142857146,0.05788712010739082,38.19999999999935,0.270962341909074,38.40000000000066,96.80000000000133,137.1714285714289,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-01-26,1.41454,1.4178,1.40397,1.40808,-64.9999999999995,-0.4595003463925653,64.5999999999991,32.600000000000406,41.10000000000058,138.3000000000001,131.10000000000034,0.467100506112278,9.699999999999154,0.0686186430486425,3.9999999999995595,69.09999999999971,132.1857142857146,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-01-27,1.40804,1.40957,1.39944,1.4028,-52.799999999999514,-0.3749786943923606,52.39999999999911,15.300000000000313,33.60000000000029,101.29999999999973,127.93571428571451,0.5172754194948321,-64.9999999999995,-0.4595003463925653,64.5999999999991,138.3000000000001,131.10000000000034,low_vol,0,choppy,0,0.0,0.0,0.0,1.0
2010-01-28,1.40274,1.40516,1.39454,1.3962,-65.99999999999939,-0.4704875962360949,65.3999999999999,24.199999999998667,16.60000000000217,106.20000000000074,122.90714285714313,0.6158192089815562,-52.799999999999514,-0.3749786943923606,52.39999999999911,101.29999999999973,127.93571428571451,low_vol,0,trending,1,0.0,0.0,1.0,1.0
2010-01-29,1.39604,1.39861,1.38589,1.38605,-101.50000000000104,-0.7269732130067399,99.89999999999944,25.699999999999612,1.5999999999993797,127.19999999999843,121.59285714285737,0.7853773584288278,-65.99999999999939,-0.4704875962360949,65.3999999999999,106.20000000000074,122.90714285714313,high_vol,1,trending,1,0.0,1.0,0.0,1.0
2010-02-01,1.38724,1.39366,1.38501,1.392,59.499999999999,0.42927744309367627,47.59999999999876,16.599999999999948,22.299999999999542,86.49999999999824,120.82857142857158,0.5502890172774201,-101.50000000000104,-0.7269732130067399,99.89999999999944,127.19999999999843,121.59285714285737,low_vol,0,trending,1,1.0,1.0,0.0,1.0
2010-02-02,1.39203,1.39756,1.3883,1.39737,53.70000000000097,0.3857758620689725,53.399999999999004,1.8999999999991246,37.30000000000011,92.59999999999823,118.53571428571432,0.5766738660284373,59.499999999999,0.42927744309367627,47.59999999999876,86.49999999999824,120.82857142857158,low_vol,0,trending,1,0.0,1.0,1.0,0.0
2010-02-03,1.39741,1.40247,1.38803,1.38969,-76.79999999999909,-0.5496038987526503,77.19999999999949,50.60000000000065,16.599999999999948,144.4000000000001,121.02142857142854,0.5346260387441356,53.70000000000097,0.3857758620689725,53.399999999999004,92.59999999999823,118.53571428571432,high_vol,1,choppy,0,0.0,1.0,1.0,1.0
2010-02-04,1.38951,1.39022,1.37121,1.37395,-157.4000000000009,-1.1326267009189162,155.6000000000002,7.099999999999884,27.399999999999647,190.0999999999997,122.62857142857146,0.8185165701831418,-76.79999999999909,-0.5496038987526503,77.19999999999949,144.4000000000001,121.02142857142854,high_vol,1,trending,1,1.0,0.0,0.0,0.0
2010-02-05,1.37411,1.37448,1.35816,1.36763,-63.20000000000103,-0.45998762691510636,64.80000000000041,3.6999999999998145,94.69999999999868,163.1999999999989,128.96428571428555,0.3970588235050873,-157.4000000000009,-1.1326267009189162,155.6000000000002,190.0999999999997,122.62857142857146,low_vol,0,choppy,0,1.0,1.0,0.0,0.0
2010-02-08,1.36421,1.37128,1.36195,1.36539,-22.399999999997977,-0.16378698917103293,11.800000000001809,58.89999999999951,22.599999999999287,93.30000000000061,124.01428571428548,0.12647374060811356,-63.20000000000103,-0.45998762691510636,64.80000000000041,163.1999999999989,128.96428571428555,low_vol,0,choppy,0,0.0,0.0,1.0,1.0
2010-02-09,1.3654,1.38385,1.36456,1.37809,126.99999999999933,0.9301371769238044,126.9000000000009,57.59999999999987,8.399999999999519,192.9000000000003,122.81428571428539,0.657853810230286,-22.399999999997977,-0.16378698917103293,11.800000000001809,93.30000000000061,124.01428571428548,high_vol,1,trending,1,0.0,0.0,0.0,0.0
2010-02-10,1.378,1.38112,1.36747,1.37467,-34.19999999999979,-0.24816956802530882,33.299999999998334,31.200000000000117,72.00000000000095,136.4999999999994,124.17142857142825,0.24395604393816056,126.99999999999933,0.9301371769238044,126.9000000000009,192.9000000000003,122.81428571428539,low_vol,0,choppy,0,1.0,1.0,0.0,0.0
2010-02-11,1.37449,1.37999,1.3593,1.36857,-60.99999999999994,-0.4437428619232248,59.19999999999925,55.000000000000604,92.70000000000111,206.90000000000097,132.03571428571394,0.2861285645100903,-34.19999999999979,-0.24816956802530882,33.299999999998334,136.4999999999994,124.17142857142825,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-02-12,1.36865,1.3688,1.35276,1.36305,-55.19999999999969,-0.40334071329928095,55.99999999999827,1.500000000000945,102.90000000000133,160.40000000000055,138.55714285714257,0.34912718202310977,-60.99999999999994,-0.4437428619232248,59.19999999999925,206.90000000000097,132.03571428571394,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-02-15,1.36219,1.36323,1.35767,1.35966,-33.90000000000004,-0.24870694398591423,25.299999999999212,10.399999999999299,19.900000000001583,55.600000000000094,132.64999999999972,0.4550359711411656,-55.19999999999969,-0.40334071329928095,55.99999999999827,160.40000000000055,138.55714285714257,low_vol,0,choppy,0,0.0,0.0,1.0,1.0
2010-02-16,1.35964,1.37778,1.35872,1.37605,163.89999999999904,1.2054484209287544,164.10000000000036,17.300000000000093,9.200000000000319,190.60000000000076,139.0285714285712,0.860965372462697,-33.90000000000004,-0.24870694398591423,25.299999999999212,55.600000000000094,132.64999999999972,high_vol,1,trending,1,0.0,0.0,1.0,1.0
2010-02-17,1.37601,1.37892,1.35834,1.36065,-154.0000000000008,-1.1191453798917248,153.6000000000004,29.09999999999968,23.099999999998122,205.7999999999982,146.14285714285674,0.7463556850949377,163.89999999999904,1.2054484209287544,164.10000000000036,190.60000000000076,139.0285714285712,high_vol,1,trending,1,1.0,1.0,1.0,1.0
2010-02-18,1.36079,1.36529,1.34431,1.34587,-147.80000000000015,-1.0862455444089234,149.20000000000044,44.99999999999949,15.600000000000058,209.79999999999998,152.04285714285686,0.7111534794703952,-154.0000000000008,-1.1191453798917248,153.6000000000004,205.7999999999982,146.14285714285674,high_vol,1,trending,1,1.0,1.0,1.0,1.0
2010-02-19,1.34618,1.36172,1.34525,1.36082,149.5000000000002,1.1108056498770327,146.39999999999986,9.00000000000123,9.299999999998754,164.69999999999985,157.62857142857126,0.8888888888349187,-147.80000000000015,-1.0862455444089234,149.20000000000044,209.79999999999998,152.04285714285686,high_vol,1,trending,1,1.0,1.0,0.0,0.0
2010-02-22,1.36284,1.36534,1.35723,1.36045,-3.6999999999998145,-0.027189488690641046,23.900000000001143,24.999999999999467,32.2,81.10000000000062,156.80714285714288,0.2946979037861157,149.5000000000002,1.1108056498770327,146.39999999999986,164.69999999999985,157.62857142857126,low_vol,0,choppy,0,1.0,1.0,0.0,0.0
2010-02-23,1.36048,1.36917,1.3495,1.35227,-81.79999999999853,-0.601271638060925,82.09999999999829,86.90000000000086,27.700000000001612,196.70000000000076,160.5428571428572,0.4173868835578246,-3.6999999999998145,-0.027189488690641046,23.900000000001143,81.10000000000062,156.80714285714288,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-02-24,1.35231,1.36253,1.34995,1.35389,16.199999999999548,0.1197985609382708,15.800000000001369,86.3999999999998,23.599999999999177,125.80000000000035,155.9500000000001,0.12559618440974057,-81.79999999999853,-0.601271638060925,82.09999999999829,196.70000000000076,160.5428571428572,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-02-25,1.35381,1.35696,1.34484,1.35353,-3.60000000000138,-0.026590047935957723,2.80000000000058,31.49999999999986,86.89999999999864,121.19999999999908,152.95000000000013,0.02310231022912193,16.199999999999548,0.1197985609382708,15.800000000001369,125.80000000000035,155.9500000000001,low_vol,0,choppy,0,0.0,0.0,0.0,1.0
2010-02-26,1.35358,1.36825,1.3532,1.3628,92.70000000000111,0.6848758431656566,92.20000000000006,54.499999999999545,3.8000000000004697,150.50000000000009,157.03571428571433,0.6126245846769021,-3.60000000000138,-0.026590047935957723,2.80000000000058,121.19999999999908,152.95000000000013,low_vol,0,trending,1,0.0,0.0,0.0,0.0
2010-03-01,1.36385,1.36538,1.34589,1.35588,-69.20000000000037,-0.5077781039037303,79.70000000000033,15.300000000000313,99.89999999999944,194.90000000000006,157.17857142857147,0.408927655186819,92.70000000000111,0.6848758431656566,92.20000000000006,150.50000000000009,157.03571428571433,low_vol,0,choppy,0,0.0,1.0,0.0,0.0
2010-03-02,1.35597,1.36207,1.34345,1.36192,60.40000000000045,0.44546715048529706,59.50000000000122,1.4999999999987246,125.19999999999865,186.1999999999986,160.72857142857143,0.31954887216329847,-69.20000000000037,-0.5077781039037303,79.70000000000033,194.90000000000006,157.17857142857147,low_vol,0,choppy,0,0.0,0.0,0.0,1.0
2010-03-03,1.36185,1.37356,1.35898,1.36999,80.70000000000022,0.5925458176691745,81.40000000000036,35.69999999999851,28.69999999999928,145.79999999999816,156.3642857142855,0.5582990397422386,60.40000000000045,0.44546715048529706,59.50000000000122,186.1999999999986,160.72857142857143,low_vol,0,trending,1,0.0,0.0,1.0,1.0
2010-03-04,1.37003,1.37108,1.35504,1.3581,-118.89999999999957,-0.8678895466390233,119.29999999999995,10.499999999999954,30.600000000000627,160.40000000000055,156.3642857142855,0.7437655859885405,80.70000000000022,0.5925458176691745,81.40000000000036,145.79999999999816,156.3642857142855,high_vol,1,trending,1,0.0,1.0,0.0,0.0
2010-03-05,1.35807,1.36297,1.35288,1.36222,41.199999999999015,0.30336499521389454,41.499999999998764,7.500000000000284,51.900000000000276,100.89999999999932,159.59999999999974,0.41129831512275583,-118.89999999999957,-0.8678895466390233,119.29999999999995,160.40000000000055,156.3642857142855,low_vol,0,choppy,0,1.0,1.0,0.0,0.0
2010-03-08,1.36353,1.37038,1.36038,1.36147,-7.500000000000284,-0.05505718606392715,20.599999999999508,68.50000000000023,10.900000000000354,100.00000000000009,153.12857142857112,0.20599999997939492,41.199999999999015,0.30336499521389454,41.499999999998764,100.89999999999932,159.59999999999974,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-03-09,1.36148,1.36348,1.35337,1.36046,-10.099999999999554,-0.07418452114258525,10.200000000000209,20.000000000000018,70.9000000000004,101.10000000000063,145.64999999999986,0.10089020770515572,-7.500000000000284,-0.05505718606392715,20.599999999999508,100.00000000000009,153.12857142857112,low_vol,0,choppy,0,0.0,0.0,0.0,0.0
2010-03-10,1.36051,1.36795,1.35416,1.36408,36.19999999999956,0.2660864707525364,35.69999999999851,38.7000000000004,63.50000000000078,137.8999999999997,140.51428571428556,0.258883248712181,-10.099999999999554,-0.07418452114258525,10.200000000000209,101.10000000000063,145.64999999999986,low_vol,0,choppy,0,0.0,0.0,0.0,1.0
2010-03-11,1.36424,1.36862,1.36175,1.3681,40.200000000001346,0.29470412292535153,38.60000000000197,5.199999999998539,24.899999999998812,68.69999999999932,133.65714285714267,0.5618631731351342,36.19999999999956,0.2660864707525364,35.69999999999851,137.8999999999997,140.51428571428556,low_vol,0,trending,1,0.0,0.0,1.0,1.0
2010-03-12,1.36804,1.37981,1.36671,1.37653,84.29999999999937,0.6161830275564606,84.90000000000109,32.7999999999995,13.299999999998313,130.9999999999989,137.22142857142825,0.6480916030039762,40.200000000001346,0.29470412292535153,38.60000000000197,68.69999999999932,133.65714285714267,high_vol,1,trending,1,0.0,1.0,1.0,1.0
2010-03-15,1.37714,1.37738,1.36382,1.36737,-91.60000000000056,-0.6654413634283348,97.70000000000056,2.4000000000001798,35.49999999999942,135.60000000000016,132.8571428571425,0.7205014748731225,84.29999999999937,0.6161830275564606,84.90000000000109,130.9999999999989,137.22142857142825,high_vol,1,trending,1,1.0,1.0,1.0,1.0
2010-03-16,1.36734,1.37808,1.36549,1.37663,92.60000000000046,0.6772124589540539,92.9000000000002,14.499999999999513,18.499999999999073,125.89999999999878,132.86428571428524,0.7378872120144737,-91.60000000000056,-0.6654413634283348,97.70000000000056,135.60000000000016,132.8571428571425,high_vol,1,trending,1,1.0,1.0,0.0,0.0
2010-03-17,1.37664,1.38171,1.37232,1.37344,-31.90000000000026,-0.2317253001895953,32.00000000000092,50.69999999999908,11.200000000000099,93.90000000000009,130.9142857142853,0.3407880723811822,92.60000000000046,0.6772124589540539,92.9000000000002,125.89999999999878,132.86428571428524,low_vol,0,choppy,0,1.0,1.0,1.0,1.0
2010-03-18,1.37371,1.37387,1.35826,1.36089,-125.50000000000061,-0.9137639794967426,128.20000000000053,1.5999999999993797,26.299999999999102,156.09999999999903,131.31428571428526,0.8212684176283706,-31.90000000000026,-0.2317253001895953,32.00000000000092,93.90000000000009,130.9142857142853,high_vol,1,trending,1,0.0,0.0,1.0,1.0
2010-03-19,1.36081,1.36269,1.34997,1.35287,-80.19999999999916,-0.5893202242649969,79.40000000000057,18.799999999998818,29.000000000001247,127.20000000000064,126.478571428571,0.6242138364289154,-125.50000000000061,-0.9137639794967426,128.20000000000053,156.09999999999903,131.31428571428526,high_vol,1,trending,1,1.0,1.0,0.0,0.0
2010-03-22,1.35124,1.35678,1.34606,1.35661,37.400000000000766,0.2764493262471691,53.70000000000097,1.7000000000000348,51.79999999999963,107.20000000000063,120.835714285714,0.5009328357741728,-80.19999999999916,-0.5893202242649969,79.40000000000057,127.20000000000064,126.478571428571,low_vol,0,choppy,0,1.0,1.0,1.0,1.0
2010-03-23,1.35665,1.35679,1.34584,1.34668,-99.29999999999994,-0.7319716056936034,99.69999999999813,1.40000000000029,8.40000000000174,109.50000000000016,118.242857142857,0.9105022830218535,37.400000000000766,0.2764493262471691,53.70000000000097,107.20000000000063,120.835714285714,high_vol,1,trending,1,0.0,0.0,1.0,1.0
2010-03-24,1.34673,1.34855,1.33017,1.3327,-139.80000000000103,-1.038108533578883,140.29999999999987,18.199999999999328,25.299999999999212,183.79999999999842,119.91428571428541,0.7633297061608693,-99.29999999999994,-0.7319716056936034,99.69999999999813,109.50000000000016,118.242857142857,high_vol,1,trending,1,1.0,1.0,0.0,0.0
2010-03-25,1.33283,1.33881,1.32658,1.33038,-23.200000000000998,-0.17408268927741427,24.500000000000632,59.80000000000096,37.99999999999804,122.29999999999963,121.44285714285688,0.20032706457888338,-139.80000000000103,-1.038108533578883,140.29999999999987,183.79999999999842,119.91428571428541,low_vol,0,choppy,0,1.0,1.0,1.0,1.0
2010-03-26,1.33043,1.34246,1.32984,1.34081,104.30000000000162,0.7839865301643262,103.80000000000055,16.499999999999293,5.9000000000009045,126.20000000000076,123.31428571428549,0.8225039618999596,-23.200000000000998,-0.17408268927741427,24.500000000000632,122.29999999999963,121.44285714285688,high_vol,1,trending,1,0.0,0.0,1.0,0.0
2010-03-29,1.34453,1.35051,1.34149,1.34878,79.70000000000033,0.5944168077505413,42.50000000000087,17.300000000000093,30.399999999999316,90.20000000000027,123.02142857142833,0.47117516624488903,104.30000000000162,0.7839865301643262,103.80000000000055,126.20000000000076,123.31428571428549,high_vol,1,choppy,0,1.0,1.0,0.0,0.0
2010-03-30,1.34893,1.35348,1.33931,1.34315,-56.30000000000024,-0.4174142558460256,57.79999999999896,45.50000000000054,38.40000000000066,141.70000000000016,123.29285714285693,0.4079040225541274,79.70000000000033,0.5944168077505413,42.50000000000087,90.20000000000027,123.02142857142833,low_vol,0,choppy,0,1.0,0.0,1.0,1.0
2010-03-31,1.34323,1.35475,1.33819,1.35257,94.19999999999985,0.7013364106763939,93.40000000000126,21.799999999998487,50.39999999999934,165.59999999999908,130.2142857142855,0.5640096618017009,-56.30000000000024,-0.4174142558460256,57.79999999999896,141.70000000000016,123.29285714285693,high_vol,1,trending,1,0.0,0.0,0.0,0.0
2010-04-01,1.35253,1.35904,1.34575,1.35869,61.19999999999904,0.4524719607857562,61.59999999999943,3.5000000000007248,67.80000000000008,132.90000000000023,130.34999999999988,0.46350639575142405,94.19999999999985,0.7013364106763939,93.40000000000126,165.59999999999908,130.2142857142855,low_vol,0,choppy,0,1.0,1.0,1.0,1.0
2010-04-02,1.35867,1.35881,1.34713,1.35012,-85.69999999999966,-0.6307546239392331,85.50000000000057,1.40000000000029,29.90000000000048,116.80000000000135,129.0071428571428,0.7320205478825289,61.19999999999904,0.4524719607857562,61.59999999999943,132.90000000000023,130.34999999999988,high_vol,1,trending,1,0.0,0.0,0.0,0.0
2010-04-05,1.34942,1.3538,1.34562,1.34677,-33.499999999999645,-0.24812609249547923,26.500000000000412,43.799999999998285,11.499999999999844,81.79999999999853,125.8571428571428,0.3239608801560059,-85.69999999999966,-0.6307546239392331,85.50000000000057,116.80000000000135,129.0071428571428,low_vol,0,choppy,0,1.0,1.0,1.0,1.0
2010-04-06,1.34685,1.34685,1.33536,1.33811,-86.60000000000112,-0.6430199662897237,87.40000000000192,0.0,27.49999999999808,114.9,127.35714285714279,0.7606614446683665,-33.499999999999645,-0.24812609249547923,26.500000000000412,81.79999999999853,125.8571428571428,high_vol,1,trending,1,0.0,0.0,0.0,1.0
2010-04-07,1.33807,1.34018,1.33201,1.33298,-51.29999999999857,-0.383376553497086,50.90000000000039,21.099999999998342,9.700000000001374,81.7000000000001,122.04285714285714,0.6230110158356208,-86.60000000000112,-0.6430199662897237,87.40000000000192,114.9,127.35714285714279,low_vol,0,trending,1,1.0,1.0,0.0,0.0
2010-04-08,1.33297,1.33815,1.32786,1.33733,43.499999999998536,0.3263364791669683,43.5999999999992,8.20000000000043,51.09999999999948,102.8999999999991,120.30714285714275,0.4237123420385079,-51.29999999999857,-0.383376553497086,50.90000000000039,81.7000000000001,122.04285714285714,low_vol,0,choppy,0,0.0,1.0,1.0,1.0
