Time,Open,High,Low,Close,Volume,Spread,rsi_14,macd_line,macd_signal,macd_hist,roc_12,atr_14,bb_width,stoch_k,stoch_d,cci_20,obv,dist_ema_50,slope_ema_50,adx_14,candle_body_size,upper_wick,lower_wick,clv,future_high,future_low,tgt_high_break,tgt_low_break,future_atr_14,future_bb_width,vol_score,tgt_vol_high,future_open,future_close,tgt_candle_class,tgt_candle_label
2010-02-15,1.36219,1.36323,1.35767,1.35966,80009,9,27.140034377990617,-0.01881040702999015,-0.017460266440808045,-0.0013501405891821056,-2.6171035668242415,0.013264999999999971,5.862982139049298,12.145748987854471,14.989417355299587,-116.17621100940563,-1345181.0,-4.1574765747573466,-0.0024073309976657686,60.318623581582855,0.002529999999999921,0.0010399999999999299,0.0019900000000001583,-0.2841726618704479,1.37778,1.35872,1,0,0.013902857142857121,5.338092917844291,0.8816169393647738,1,1.35964,1.37605,1,bull_long
2010-02-16,1.35964,1.37778,1.35872,1.37605,80743,9,39.3471583913044,-0.017513325630770904,-0.017470878278800617,-4.244735197028726e-05,-0.7214746942751038,0.013902857142857121,5.338092917844291,44.446564885496244,24.137782361227675,-67.69198961887906,-1264438.0,-2.8878130926550702,-0.0016701807624632803,58.44023803596563,0.016410000000000036,0.0017300000000000093,0.0009200000000000319,0.818467995802728,1.37892,1.35834,1,1,0.014614285714285675,5.3576791576994935,0.894730510105871,1,1.37601,1.36065,2,bear_long
2010-02-17,1.37601,1.37892,1.35834,1.36065,80340,9,33.64351674516092,-0.017526001735305385,-0.017481902970101573,-4.409876520381287e-05,-2.2521551724137945,0.014614285714285675,5.3576791576994935,15.872057936028828,24.154790603126514,-78.60353975132665,-1344778.0,-3.8247329675887993,-0.00220860504628817,56.10433706728603,0.01536000000000004,0.002909999999999968,0.002309999999999812,-0.775510204081649,1.36529,1.34431,0,1,0.015204285714285686,5.649777386045711,0.9115736284889316,1,1.36079,1.34587,2,bear_long
2010-02-18,1.36079,1.36529,1.34431,1.34587,81213,9,29.259746244650117,-0.018515237979766397,-0.017688569972034537,-0.0008266680077318594,-3.685494893979413,0.015204285714285686,5.649777386045711,2.6822558459422288,21.000292889155762,-122.71283510031944,-1425991.0,-4.687425402763011,-0.00270160092682592,52.12914182582056,0.014920000000000044,0.0044999999999999485,0.0015600000000000058,-0.8512869399428021,1.36172,1.34525,0,0,0.015762857142857127,5.370856728405837,0.9094080846968239,1,1.34618,1.36082,1,bull_long
2010-02-23,1.36048,1.36917,1.3495,1.35227,80605,9,35.162525757935,-0.017153808757255584,-0.017531991802397243,0.00037818304514165846,-1.1231107828871711,0.01605428571428572,4.662346148251083,17.338270529296818,24.49216995634971,-88.33514761163933,-1509879.0,-3.8156749018630016,-0.0021895980236872337,41.98194232793874,0.008209999999999829,0.008690000000000087,0.0027700000000001612,-0.7183528215556533,1.36253,1.34995,0,0,0.01559500000000001,4.37987502009973,0.8564725697786333,1,1.35231,1.35389,0,doji_spinning
2010-02-24,1.35231,1.36253,1.34995,1.35389,80248,9,36.15497409856099,-0.016777301620575225,-0.01738105376603284,0.0006037521454576138,-0.8422501995766773,0.01559500000000001,4.37987502009973,24.228629236216772,23.105977134125794,-90.87677506324627,-1429631.0,-3.5604987163090427,-0.0020402020227583417,38.62419047909251,0.0015800000000001369,0.008639999999999981,0.0023599999999999177,-0.3736089030206608,1.35696,1.34484,0,1,0.015295000000000012,4.170909200358088,0.8379451395572666,1,1.35381,1.35353,0,doji_spinning
2010-02-25,1.35381,1.35696,1.34484,1.35353,81229,9,36.02301660151891,-0.01631984102493589,-0.01716881121781345,0.0008489701928775621,-1.782176780906919,0.015295000000000012,4.170909200358088,23.318158826504742,21.628352864006107,-106.26798203842789,-1510860.0,-3.450361352697657,-0.0019743117473560723,34.38057489075398,0.000280000000000058,0.003149999999999986,0.008689999999999864,0.4339933993399224,1.36825,1.3532,1,0,0.015703571428571435,4.020611664199712,0.8302454282964389,1,1.35358,1.3628,1,bull_long
2010-03-02,1.35597,1.36207,1.34345,1.36192,80346,11,42.72421203398197,-0.013274860632700891,-0.015675726671484005,0.0024008660387831136,-0.08290231466198117,0.016072857142857142,3.0491982286462176,50.547345374931524,42.913931142155,-70.85091167393952,-1435119.0,-2.523889168589567,-0.001439320794903054,27.43764112475464,0.005950000000000122,0.00014999999999987246,0.012519999999999865,0.9838882921589824,1.37356,1.35898,1,0,0.01563642857142855,2.5373901933526843,0.6633180943214629,0,1.36185,1.36999,1,bull_long
2010-03-03,1.36185,1.37356,1.35898,1.36999,80416,11,47.327948568803244,-0.011589878263985165,-0.014858556989984237,0.003268678725999072,0.7597487607195808,0.01563642857142855,2.5373901933526843,74.8237947561322,52.267605435338794,43.71843788809324,-1354703.0,-1.8714014725571837,-0.0010664062539265107,24.06313317738912,0.008140000000000036,0.003569999999999851,0.002869999999999928,0.5102880658436356,1.37108,1.35504,0,1,0.01563642857142855,2.447597308204976,0.650565447545717,0,1.37003,1.3581,2,bear_long
2010-03-05,1.35807,1.36297,1.35288,1.36222,75820,11,44.32465612477681,-0.010236486973555392,-0.013330557392497472,0.00309407041894208,0.11538602873626402,0.015959999999999974,2.4219054575909347,52.917958838455064,56.348087585753404,-30.156595585373246,-1359193.0,-2.234553235605145,-0.0012708271494339396,16.828431361008423,0.004149999999999876,0.0007500000000000284,0.005190000000000028,0.8513379583746217,1.37038,1.36038,1,0,0.015312857142857112,2.4124301673094393,0.641121270452358,0,1.36353,1.36147,0,doji_spinning
2010-03-08,1.36353,1.37038,1.36038,1.36147,79541,9,43.97551019386988,-0.009513972835722972,-0.012567240481142572,0.0030532676454196,1.1591015476977828,0.015312857142857112,2.4124301673094393,50.80349591203829,48.341321304388764,27.58066242876963,-1438734.0,-2.2006145821838947,-0.0012504025553385922,15.806557926126004,0.0020599999999999508,0.006850000000000023,0.0010900000000000354,-0.7819999999999931,1.36348,1.35337,0,1,0.014564999999999986,2.1425075080155493,0.5861405197305101,0,1.36148,1.36046,0,doji_spinning
2010-03-10,1.36051,1.36795,1.35416,1.36408,80093,9,45.83997405622531,-0.008064296083481581,-0.01108310095874354,0.0030188048752619583,0.2668234775258238,0.014051428571428557,1.9423364205205838,68.51544337429434,58.60393293381468,27.315819072869434,-1437972.0,-1.8515821255777782,-0.0010503485333979157,14.42349616701345,0.003569999999999851,0.00387000000000004,0.006350000000000078,0.43872371283538086,1.36862,1.36175,1,0,0.013365714285714267,1.9338088837028022,0.5332050048123195,0,1.36424,1.3681,1,bull_long
2010-03-11,1.36424,1.36862,1.36175,1.3681,80057,9,48.417015767919274,-0.006981249854811189,-0.01026273073795707,0.003281480883145881,1.1706242096622743,0.013365714285714267,1.9338088837028022,81.86648953835993,68.95826414258856,99.35017045849997,-1357915.0,-1.5019869021401016,-0.0008515113360096915,13.126432492896715,0.0038600000000001966,0.0005199999999998539,0.002489999999999881,0.8486171761281341,1.37981,1.36671,1,0,0.013722142857142825,2.1966216869736743,0.5795235803657363,0,1.36804,1.37653,1,bull_long
2010-03-12,1.36804,1.37981,1.36671,1.37653,75753,9,53.42207193024934,-0.0053806723268807755,-0.009286319055741812,0.0039056467288610362,1.6722185701940395,0.013722142857142825,2.1966216869736743,90.97909790979111,80.45367694081513,194.28756430087378,-1282162.0,-0.8602604697989273,-0.00048753049930350123,12.432696616448098,0.008490000000000109,0.0032799999999999496,0.0013299999999998313,0.4992366412213775,1.37738,1.36382,0,1,0.01328571428571425,2.2290049334181323,0.5788017324350336,0,1.37714,1.36737,2,bear_long
2010-03-15,1.37714,1.37738,1.36382,1.36737,79971,9,47.97492175370454,-0.004796052641728776,-0.008388265772939205,0.0035922131312104283,1.022511506948498,0.01328571428571425,2.2290049334181323,65.78657865786572,79.54405536867226,109.06071476019841,-1362133.0,-1.4612413525688317,-0.0008276273424678848,11.372216856997936,0.009770000000000056,0.00024000000000001798,0.003549999999999942,-0.4764011799410121,1.37808,1.36549,1,0,0.013286428571428524,2.2462669230339216,0.5816891241578441,0,1.36734,1.37663,1,bull_long
2010-03-17,1.37664,1.38171,1.37232,1.37344,79659,9,51.272468708995895,-0.0027783232886644527,-0.006491302263872917,0.003712978975208464,1.2950998613446618,0.013091428571428532,2.3727407903800515,78.38473601672763,78.47514669571156,161.23371371743778,-1361870.0,-0.9544161044300192,-0.0005401896383181448,12.718307298970089,0.0032000000000000917,0.005069999999999908,0.0011200000000000099,-0.7614483493077724,1.37387,1.35826,0,1,0.013131428571428525,2.0878821454189804,0.5540182868142445,0,1.37371,1.36089,2,bear_long
2010-03-18,1.37371,1.37387,1.35826,1.36089,79887,9,44.5291788471759,-0.0031473854707384508,-0.005822518905246024,0.002675133434507573,-0.07562852443609991,0.013131428571428525,2.0878821454189804,45.582854155776054,71.74057186168167,21.691083863519292,-1441757.0,-1.7878427077934829,-0.001011162593678172,12.606798318721584,0.012820000000000054,0.00015999999999993797,0.00262999999999991,-0.6630365150544617,1.36269,1.34997,0,1,0.0126478571428571,2.189596352963751,0.5554619826756497,0,1.36081,1.35287,2,bear_long
2010-03-19,1.36081,1.36269,1.34997,1.35287,73878,9,40.83330250873775,-0.004040441192070032,-0.005466103362610826,0.0014256621705407936,-1.2496441579865514,0.0126478571428571,2.189596352963751,24.62101411395712,49.529534762153595,-89.04458289897798,-1515635.0,-2.275930184407137,-0.0012860189625536478,11.072628261073108,0.007940000000000058,0.0018799999999998818,0.0029000000000001247,-0.5440251572326871,1.35678,1.34606,0,1,0.0120835714285714,2.2216413405334934,0.5487247353224254,0,1.35124,1.35661,1,bull_long
2010-03-22,1.35124,1.35678,1.34606,1.35661,79717,11,43.200838484301194,-0.004395736230810465,-0.005252029936250754,0.0008562937054402888,-0.1097120977836652,0.0120835714285714,2.2216413405334934,29.593267882188137,33.26571205064044,-102.96557048724291,-1435918.0,-1.9286319192625885,-0.001088920179708408,9.50104536969677,0.005370000000000097,0.00017000000000000348,0.005179999999999962,0.9682835820895518,1.35679,1.34584,1,1,0.0118242857142857,2.364126296864008,0.5652069297401348,0,1.35665,1.34668,2,bear_long
2010-03-23,1.35665,1.35679,1.34584,1.34668,80376,11,38.7654980858973,-0.005416144181609406,-0.005284852785322485,-0.0001312913962869212,-1.1407848952445176,0.0118242857142857,2.364126296864008,2.3417897964877956,18.852023930877685,-130.45731453193972,-1516294.0,-2.5453443578130264,-0.0014356291922688058,10.870338110288769,0.009969999999999812,0.000140000000000029,0.0008400000000001739,-0.8465753424657219,1.34855,1.33017,0,1,0.011991428571428542,3.0219763331744995,0.6578440808469682,0,1.34673,1.3327,2,bear_long
2010-03-24,1.34673,1.34855,1.33017,1.3327,79330,11,33.54403003889297,-0.007269100334724055,-0.005681702295202799,-0.0015873980395212555,-2.113157102249774,0.011991428571428542,3.0219763331744995,4.908808692277697,12.281288790317875,-223.6758640692896,-1595624.0,-3.422311932406552,-0.001927565302376033,13.007365800127614,0.014029999999999987,0.0018199999999999328,0.002529999999999921,-0.7247007616975035,1.33881,1.32658,0,1,0.012144285714285687,3.6145191196868742,0.7284648700673725,1,1.33283,1.33038,0,doji_spinning
2010-03-25,1.33283,1.33881,1.32658,1.33038,79850,11,32.75553768572689,-0.008823079083349672,-0.006309977652832174,-0.0025131014305174977,-2.21101686194376,0.012144285714285687,3.6145191196868742,6.89279883910722,4.714465775957571,-228.25454211219636,-1675474.0,-3.4544995046551557,-0.00194295489836116,15.306815533580329,0.0024500000000000632,0.005980000000000096,0.0037999999999998035,-0.37857726901065986,1.34246,1.32984,1,0,0.012331428571428549,3.822369904040747,0.7522858517805582,1,1.33043,1.34081,1,bull_long
2010-03-30,1.34893,1.35348,1.33931,1.34315,79257,11,41.84032894071754,-0.008538339934279549,-0.007478869982358619,-0.0010594699519209296,-2.424938068912408,0.012329285714285694,3.999157082720666,30.056230727371673,32.04546828707904,-79.02783355538168,-1600607.0,-2.257397201104149,-0.0012661422894459928,18.812735114058363,0.005779999999999896,0.004550000000000054,0.0038400000000000656,-0.45800988002822,1.35475,1.33819,1,1,0.013021428571428548,3.9181501404047454,0.7776106833493744,1,1.34323,1.35257,1,bull_long
2010-04-01,1.35253,1.35904,1.34575,1.35869,79370,11,50.31796166208924,-0.006374721083428625,-0.007285068743584399,0.0009103476601557744,-1.3031824092167188,0.013034999999999988,3.919227833134395,58.24415019045877,45.14783239615449,-12.310715277332097,-1442194.0,-1.0241889403497813,-0.0005738591453132713,21.442158167170508,0.006159999999999943,0.0003500000000000725,0.006780000000000008,0.9473288186606363,1.35881,1.34713,0,0,0.012900714285714281,3.924493271807646,0.7759865255052936,1,1.35867,1.35012,2,bear_long
2010-04-05,1.34942,1.3538,1.34562,1.34677,79708,11,44.58518065325544,-0.0058845354254866145,-0.006797478471933762,0.0009129430464471476,-1.0375563050650571,0.01258571428571428,3.9544778503389164,36.62252856883723,45.855251224378634,-42.59822856919993,-1595256.0,-1.758588967652364,-0.0009840045397528918,23.001448725284945,0.002650000000000041,0.0043799999999998285,0.0011499999999999844,-0.7188264058679694,1.34685,1.33536,0,1,0.012735714285714279,4.098816305489088,0.7886188642925891,1,1.34685,1.33811,2,bear_long
2010-04-06,1.34685,1.34685,1.33536,1.33811,79141,11,40.75559480010532,-0.006427007354616654,-0.006723384248470341,0.00029637689385368735,-1.0910139185583367,0.012735714285714279,4.098816305489088,24.381475999153857,34.56769316061033,-89.16414879079417,-1674397.0,-2.29871832351995,-0.0012850239695665344,24.086241356965807,0.008740000000000192,0.0,0.002749999999999808,-0.521322889469137,1.34018,1.33201,0,1,0.012204285714285714,4.272908732016256,0.7887391722810395,1,1.33807,1.33298,2,bear_long
2010-04-08,1.33297,1.33815,1.32786,1.33733,79543,11,41.41746781734914,-0.00735531305711512,-0.00692411004956096,-0.0004312030075541602,-0.6943000564351043,0.012030714285714275,4.251974676974652,33.117683302525684,25.074260522326654,-102.97531616183649,-1675026.0,-2.1667509679945303,-0.0012089129376888774,29.33328650154695,0.0043599999999999195,0.0008200000000000429,0.005109999999999948,0.840621963070933,1.34989,1.33363,1,0,0.012426428571428552,3.8712697477214153,0.7602261790182868,1,1.33736,1.34965,1,bull_long
2010-04-09,1.33736,1.34989,1.33363,1.34965,73655,11,48.527714136968356,-0.006419778092716211,-0.006823243658192011,0.0004034655654758003,1.2718541307120912,0.012426428571428552,3.8712697477214153,71.07208872458402,40.637798097470046,-37.17618096061115,-1601371.0,-1.2164506024034463,-0.0006783673322894312,29.78237060183991,0.012289999999999912,0.00024000000000001798,0.003730000000000011,0.9704797047970457,1.36905,1.35637,1,0,0.013029999999999986,3.729108144764633,0.760827718960539,1,1.36548,1.35854,2,bear_long
2010-04-14,1.36131,1.36794,1.35929,1.36535,79665,9,56.21832645631798,-0.0019306364756619399,-0.005057611619999514,0.0031269751443375737,1.2285176233336692,0.012052857142857119,3.086394304536174,91.01723719349349,82.69760665259908,131.79326729516953,-1362132.0,-0.03060291933014172,-1.7059790551998688e-05,30.40647166794707,0.0040400000000000436,0.00258999999999987,0.0020199999999999108,0.4011560693641797,1.36657,1.35169,0,1,0.012214285714285686,3.013483094441666,0.6620548604427334,0,1.36538,1.35628,2,bear_long
2010-04-15,1.36538,1.36657,1.35169,1.35628,79723,9,51.00425334777717,-0.001450544794055375,-0.004336198254810686,0.002885653460755311,0.9775527677474471,0.012214285714285686,3.013483094441666,68.997329448895,80.61234318579564,87.76445512533274,-1441855.0,-0.6676369759284155,-0.0003720770536677076,29.698462624533338,0.009100000000000108,0.0011900000000000244,0.004589999999999872,-0.3830645161290496,1.35637,1.34703,0,1,0.012188571428571406,2.9986495363292947,0.6592877767083734,0,1.35624,1.35013,2,bear_long
2010-04-16,1.35624,1.35637,1.34703,1.35013,72429,9,47.76907276979932,-0.0015484724532632832,-0.0037786530945012053,0.002230180641237922,-0.18039731769889933,0.012188571428571406,2.9986495363292947,54.06652100024273,71.36036254754374,30.383928064280244,-1514284.0,-1.0746816650160997,-0.0005986622672493613,29.2849925977217,0.006109999999999838,0.00013000000000018552,0.0031000000000001027,-0.3361884368308221,1.34946,1.34124,0,1,0.011811428571428553,2.937067149103815,0.6406400384985563,0,1.34743,1.34831,0,doji_spinning
2010-04-19,1.34743,1.34946,1.34124,1.34831,79944,9,46.822556229061526,-0.0017527351782462564,-0.003373469511250216,0.0016207343330039595,-0.7639711781201042,0.011811428571428553,2.937067149103815,49.64797280893379,57.57060775269051,-9.179611505192,-1594228.0,-1.1612110053724523,-0.0006465578646119852,27.90230662892001,0.0008799999999999919,0.0011500000000002064,0.006189999999999918,0.7201946472019002,1.35222,1.34154,1,0,0.011391428571428561,2.958191080473989,0.6306544754571703,0,1.34838,1.34216,2,bear_long
